Image_ID,Mask_ID,Facemask_ID,Maskexists,Masknotexists,Face_Coordinates,Image_Coordinates,Image_CategoryID,Riskmask_ID,Non_riskmaskID,FileID,Maskweidth,Maskheight,Imagewidth,Imageheight,Mask_Price,Encryption_Key,Encryption_Method_SSN,Masked_Social_Security_Number,Masked_Credi_Number,Masked_DOB,Privacy_Policy_Reference_Number,Masked_Medical_Record,Data_Masking_Entity
15321,15321,,FALSE,FALSE,,,,53159,,,15341,14273,52857,52857,363,52638,108340,788,108340,,,,
15322,15322,,FALSE,FALSE,,,,53160,,,15342,14274,52858,52858,363,52639,108341,442,108341,,,,
15323,15323,,FALSE,FALSE,,,,53161,,,15343,14275,52859,52859,388,52640,108342,442,108342,,,,
15324,15324,,FALSE,FALSE,,,,53162,,,15344,14276,52860,52860,388,52641,108343,744,108343,,,,
15325,15325,,FALSE,FALSE,,,,53163,,,15345,14277,52861,52861,388,52642,108344,599,108344,,,,
15326,15326,,FALSE,FALSE,,,,53164,,,15346,14278,52862,52862,388,52643,108345,654,108345,,,,
15327,15327,,FALSE,FALSE,,,,53165,,,15347,14279,52863,52863,388,52644,108346,376,108346,,,,
15328,15328,,FALSE,FALSE,,,,53166,,,15348,14280,52864,52864,388,52645,108347,421,108347,,,,
15329,15329,,FALSE,FALSE,,,,53167,,,15349,14281,52865,52865,388,52646,108348,771,108348,,,,
15330,15330,,FALSE,FALSE,,,,53168,,,15350,14282,52866,52866,388,52647,108349,1115,108349,,,,
15331,15331,,FALSE,FALSE,,,,53169,,,15351,14283,52867,52867,388,52648,108350,563,108350,,,,
15332,15332,,FALSE,FALSE,,,,53170,,,15352,14284,52868,52868,388,52649,108351,518,108351,,,,
15333,15333,,FALSE,FALSE,,,,53171,,,15353,14285,52869,52869,388,52650,108352,1112,108352,,,,
15334,15334,,FALSE,FALSE,,,,53172,,,15354,14286,52870,52870,394,52651,108353,442,108353,,,,
15335,15335,,FALSE,FALSE,,,,53173,,,15355,14287,52871,52871,394,52652,108354,458,108354,,,,
15336,15336,,FALSE,FALSE,,,,53174,,,15356,14288,52872,52872,394,52653,108355,582,108355,,,,
15337,15337,,FALSE,FALSE,,,,53175,,,15357,14289,52873,52873,394,52654,108356,267,108356,,,,
15338,15338,,FALSE,FALSE,,,,53176,,,15358,14290,52874,52874,394,52655,108357,791,108357,,,,
15339,15339,,FALSE,FALSE,,,,53177,,,15359,14291,52875,52875,394,52656,108358,807,108358,,,,
15340,15340,,FALSE,FALSE,,,,53178,,,15360,14292,52876,52876,394,52657,108359,399,108359,,,,
15341,15341,,FALSE,FALSE,,,,53179,,,15361,14293,52877,52877,394,52658,108360,316,108360,,,,
15342,15342,,FALSE,FALSE,,,,53180,,,15362,14294,52878,52878,394,52659,108361,744,108361,,,,
15343,15343,,FALSE,FALSE,,,,53181,,,15363,14295,52879,52879,425,52660,108362,518,108362,,,,
15344,15344,,FALSE,FALSE,,,,53182,,,15364,14296,52880,52880,425,52661,108363,568,108363,,,,
15345,15345,,FALSE,FALSE,,,,53183,,,15365,14297,52881,52881,425,52662,108364,654,108364,,,,
15346,15346,,FALSE,FALSE,,,,53184,,,15366,14298,52882,52882,425,52663,108365,696,108365,,,,
15347,15347,,TRUE,TRUE,,,,53185,,,15367,14299,52883,52883,425,52664,108366,376,108366,,,,
15348,15348,,FALSE,FALSE,,,,53186,,,15368,14300,52884,52884,425,52665,108367,399,108367,,,,
15349,15349,,FALSE,FALSE,,,,53187,,,15369,14301,52885,52885,431,52666,108368,791,108368,,,,
15350,15350,,FALSE,FALSE,,,,53188,,,15370,14302,52886,52886,431,52667,108369,625,108369,,,,
15351,15351,,FALSE,FALSE,,,,53189,,,15371,14303,52887,52887,431,52668,108370,357,108370,,,,
15352,15352,,FALSE,FALSE,,,,53190,,,15372,14304,52888,52888,431,52669,108371,563,108371,,,,
15353,15353,,FALSE,FALSE,,,,53191,,,15373,14305,52889,52889,431,52670,108372,399,108372,,,,
15354,15354,,FALSE,FALSE,,,,53192,,,15374,14306,52890,52890,431,52671,108373,533,108373,,,,
15355,15355,,FALSE,FALSE,,,,53193,,,15375,14307,52891,52891,431,52672,108374,597,108374,,,,
15356,15356,,FALSE,FALSE,,,,53194,,,15376,14308,52892,52892,431,52673,108375,599,108375,,,,
15357,15357,,FALSE,FALSE,,,,53195,,,15377,14309,52893,52893,431,52674,108376,329,108376,,,,
15358,15358,,FALSE,FALSE,,,,53196,,,15378,14310,52894,52894,431,52675,108377,635,108377,,,,
15359,15359,,FALSE,FALSE,,,,53197,,,15379,14311,52895,52895,463,52676,108378,654,108378,,,,
15360,15360,,FALSE,FALSE,,,,53198,,,15380,14312,52896,52896,463,52677,108379,626,108379,,,,
15361,15361,,FALSE,FALSE,,,,53199,,,15381,14313,52897,52897,463,52678,108380,635,108380,,,,
15362,15362,,FALSE,FALSE,,,,53200,,,15382,14314,52898,52898,463,52679,108381,399,108381,,,,
15363,15363,,FALSE,FALSE,,,,53201,,,15383,14315,52899,52899,463,52680,108382,574,108382,,,,
15364,15364,,FALSE,FALSE,,,,53202,,,15384,14316,52900,52900,463,52681,108383,442,108383,,,,
15365,15365,,FALSE,FALSE,,,,53203,,,15385,14317,52901,52901,463,52682,108384,568,108384,,,,
15366,15366,,FALSE,FALSE,,,,53204,,,15386,14318,52902,52902,463,52683,108385,788,108385,,,,
15367,15367,,FALSE,FALSE,,,,53205,,,15387,14319,52903,52903,463,52684,108386,788,108386,,,,
15368,15368,,FALSE,FALSE,,,,53206,,,15388,14320,52904,52904,463,52685,108387,478,108387,,,,
15369,15369,,FALSE,FALSE,,,,53207,,,15389,14321,52905,52905,463,52686,108388,499,108388,,,,
15370,15370,,FALSE,FALSE,,,,53208,,,15390,14322,52906,52906,463,52687,108389,1115,108389,,,,
15371,15371,,FALSE,FALSE,,,,53209,,,15391,14323,52907,52907,463,52688,108390,788,108390,,,,
15372,15372,,FALSE,FALSE,,,,53210,,,15392,14324,52908,52908,463,52689,108391,788,108391,,,,
15373,15373,,FALSE,FALSE,,,,53211,,,15393,14325,52909,52909,463,52690,108392,1140,108392,,,,
15374,15374,,FALSE,FALSE,,,,53212,,,15394,14326,52910,52910,463,52691,108393,0,108393,,,,
15375,15375,,FALSE,FALSE,,,,53213,,,15395,14327,52911,52911,463,52692,108394,599,108394,,,,
15376,15376,,FALSE,FALSE,,,,53214,,,15396,14328,52912,52912,525,52693,108395,499,108395,,,,
15377,15377,,FALSE,FALSE,,,,53215,,,15397,14329,52913,52913,525,52694,108396,533,108396,,,,
15378,15378,,FALSE,FALSE,,,,53216,,,15398,14330,52914,52914,525,52695,108397,399,108397,,,,
15379,15379,,FALSE,FALSE,,,,53217,,,15399,14331,52915,52915,525,52696,108398,523,108398,,,,
15380,15380,,FALSE,FALSE,,,,53218,,,15400,14332,52916,52916,525,52697,108399,626,108399,,,,
15381,15381,,FALSE,FALSE,,,,53219,,,15401,14333,52917,52917,525,52698,108400,1695,108400,,,,
15382,15382,,FALSE,FALSE,,,,53220,,,15402,14334,52918,52918,525,52699,108401,1213,108401,,,,
15383,15383,,FALSE,FALSE,,,,53221,,,15403,14335,52919,52919,525,52700,108402,499,108402,,,,
15384,15384,,FALSE,FALSE,,,,53222,,,15404,14336,52920,52920,563,52701,108403,499,108403,,,,
15385,15385,,FALSE,FALSE,,,,53223,,,15405,14337,52921,52921,563,52702,108404,495,108404,,,,
15386,15386,,FALSE,FALSE,,,,53224,,,15406,14338,52922,52922,563,52703,108405,368,108405,,,,
15387,15387,,FALSE,FALSE,,,,53225,,,15407,14339,52923,52923,563,52704,108406,311,108406,,,,
15388,15388,,FALSE,FALSE,,,,53226,,,15408,14340,52924,52924,563,52705,108407,801,108407,,,,
15389,15389,,FALSE,FALSE,,,,53227,,,15409,14341,52925,52925,563,52706,108408,399,108408,,,,
15390,15390,,FALSE,FALSE,,,,53228,,,15410,14342,52926,52926,563,52707,108409,299,108409,,,,
15391,15391,,FALSE,FALSE,,,,53229,,,15411,14343,52927,52927,563,52708,108410,856,108410,,,,
15392,15392,,FALSE,FALSE,,,,53230,,,15412,14344,52928,52928,369,52709,108411,419,108411,,,,
15393,15393,,FALSE,FALSE,,,,53231,,,15413,14345,52929,52929,369,52710,108412,475,108412,,,,
15394,15394,,FALSE,FALSE,,,,53232,,,15414,14346,52930,52930,369,52711,108413,475,108413,,,,
15395,15395,,FALSE,FALSE,,,,53233,,,15415,14347,52931,52931,394,52712,108414,380,108414,,,,
15396,15396,,FALSE,FALSE,,,,53234,,,15416,14348,52932,52932,394,52713,108415,295,108415,,,,
15397,15397,,FALSE,FALSE,,,,53235,,,15417,14349,52933,52933,394,52714,108416,968,108416,,,,
15398,15398,,FALSE,FALSE,,,,53236,,,15418,14350,52934,52934,394,52715,108417,458,108417,,,,
15399,15399,,FALSE,FALSE,,,,53237,,,15419,14351,52935,52935,394,52716,108418,432,108418,,,,
15400,15400,,FALSE,FALSE,,,,53238,,,15420,14352,52936,52936,394,52717,108419,788,108419,,,,
15401,15401,,FALSE,FALSE,,,,53239,,,15421,14353,52937,52937,725,52718,108420,563,108420,,,,
15402,15402,,FALSE,FALSE,,,,53240,,,15422,14354,52938,52938,725,52719,108421,599,108421,,,,
15403,15403,,FALSE,FALSE,,,,53241,,,15423,14355,52939,52939,725,52720,108422,1463,108422,,,,
15404,15404,,FALSE,FALSE,,,,53242,,,15424,14356,52940,52940,725,52721,108423,533,108423,,,,
15405,15405,,FALSE,FALSE,,,,53243,,,15425,14357,52941,52941,725,52722,108424,399,108424,,,,
15406,15406,,FALSE,FALSE,,,,53244,,,15426,14358,52942,52942,725,52723,108425,540,108425,,,,
15407,15407,,FALSE,FALSE,,,,53245,,,15427,14359,52943,52943,725,52724,108426,0,108426,,,,
15408,15408,,FALSE,FALSE,,,,53246,,,15428,14360,52944,52944,725,52725,108427,432,108427,,,,
15409,15409,,FALSE,FALSE,,,,53247,,,15429,14361,52945,52945,738,52726,108428,791,108428,,,,
15410,15410,,FALSE,FALSE,,,,53248,,,15430,14362,52946,52946,738,52727,108429,999,108429,,,,
15411,15411,,FALSE,FALSE,,,,53249,,,15431,14363,52947,52947,738,52728,108430,499,108430,,,,
15412,15412,,FALSE,FALSE,,,,53250,,,15432,14364,52948,52948,738,52729,108431,357,108431,,,,
15413,15413,,FALSE,FALSE,,,,53251,,,15433,14365,52949,52949,794,52730,108432,357,108432,,,,
15414,15414,,FALSE,FALSE,,,,53252,,,15434,14366,52950,52950,794,52731,108433,399,108433,,,,
15415,15415,,FALSE,FALSE,,,,53253,,,15435,14367,52951,52951,794,52732,108434,568,108434,,,,
15416,15416,,FALSE,FALSE,,,,53254,,,15436,14368,52952,52952,794,52733,108435,376,108435,,,,
15417,15417,,FALSE,FALSE,,,,53255,,,15437,14369,52953,52953,825,52734,108436,487,108436,,,,
15418,15418,,FALSE,FALSE,,,,53256,,,15438,14370,52954,52954,825,52735,108437,353,108437,,,,
15419,15419,,FALSE,FALSE,,,,53257,,,15439,14371,52955,52955,825,52736,108438,499,108438,,,,
15420,15420,,FALSE,FALSE,,,,53258,,,15440,14372,52956,52956,825,52737,108439,951,108439,,,,
15421,15421,,FALSE,FALSE,,,,53259,,,15441,14373,52957,52957,369,52738,108440,1115,108440,,,,
15422,15422,,FALSE,FALSE,,,,53260,,,15442,14374,52958,52958,369,52739,108441,788,108441,,,,
15423,15423,,FALSE,FALSE,,,,53261,,,15443,14375,52959,52959,394,52740,108442,432,108442,,,,
15424,15424,,FALSE,FALSE,,,,53262,,,15444,14376,52960,52960,394,52741,108443,437,108443,,,,
15425,15425,,FALSE,FALSE,,,,53263,,,15445,14377,52961,52961,650,52742,108444,518,108444,,,,
15426,15426,,FALSE,FALSE,,,,53264,,,15446,14378,52962,52962,1238,52743,108445,353,108445,,,,
15427,15427,,FALSE,FALSE,,,,53265,,,15447,14379,52963,52963,1238,52744,108446,571,108446,,,,
15428,15428,,FALSE,FALSE,,,,53266,,,15448,14380,52964,52964,1238,52745,108447,259,108447,,,,
15429,15429,,FALSE,FALSE,,,,53267,,,15449,14381,52965,52965,425,52746,108448,487,108448,,,,
15430,15430,,FALSE,FALSE,,,,53268,,,15450,14382,52966,52966,425,52747,108449,540,108449,,,,
15431,15431,,FALSE,FALSE,,,,53269,,,15451,14383,52967,52967,688,52748,108450,399,108450,,,,
15432,15432,,FALSE,FALSE,,,,53270,,,15452,14384,52968,52968,688,52749,108451,692,108451,,,,
15433,15433,,FALSE,FALSE,,,,53271,,,15453,14385,52969,52969,688,52750,108452,744,108452,,,,
15434,15434,,FALSE,FALSE,,,,53272,,,15454,14386,52970,52970,688,52751,108453,357,108453,,,,
15435,15435,,FALSE,FALSE,,,,53273,,,15455,14387,52971,52971,438,52752,108454,442,108454,,,,
15436,15436,,FALSE,FALSE,,,,53274,,,15456,14388,52972,52972,1181,52753,108455,353,108455,,,,
15437,15437,,FALSE,FALSE,,,,53275,,,15457,14389,52973,52973,425,52754,108456,759,108456,,,,
15438,15438,,FALSE,FALSE,,,,53276,,,15458,14390,52974,52974,425,52755,108457,499,108457,,,,
15439,15439,,FALSE,FALSE,,,,53277,,,15459,14391,52975,52975,388,52756,108458,759,108458,,,,
15440,15440,,FALSE,FALSE,,,,53278,,,15460,14392,52976,52976,563,52757,108459,442,108459,,,,
15441,15441,,FALSE,FALSE,,,,53279,,,15461,14393,52977,52977,388,52758,108460,313,108460,,,,
15442,15442,,FALSE,FALSE,,,,53280,,,15462,14394,52978,52978,538,52759,108461,582,108461,,,,
15443,15443,,FALSE,FALSE,,,,53281,,,15463,14395,52979,52979,425,52760,108462,744,108462,,,,
15444,15444,,FALSE,FALSE,,,,53282,,,15464,14396,52980,52980,425,52761,108463,568,108463,,,,
15445,15445,,FALSE,FALSE,,,,53283,,,15465,14397,52981,52981,463,52762,108464,583,108464,,,,
15446,15446,,FALSE,FALSE,,,,53284,,,15466,14398,52982,52982,425,52763,108465,1112,108465,,,,
15447,15447,,FALSE,FALSE,,,,53285,,,15467,14399,52983,52983,456,52764,108466,534,108466,,,,
15448,15448,,FALSE,FALSE,,,,53286,,,15468,14400,52984,52984,588,52765,108467,967,108467,,,,
15449,15449,,FALSE,FALSE,,,,53287,,,15469,14401,52985,52985,650,52766,108468,801,108468,,,,
15450,15450,,FALSE,FALSE,,,,53288,,,15470,14402,52986,52986,900,52767,108469,999,108469,,,,
15451,15451,,FALSE,FALSE,,,,53289,,,15471,14403,52987,52987,925,52768,108470,399,108470,,,,
15452,15452,,FALSE,FALSE,,,,53290,,,15472,14404,52988,52988,1056,52769,108471,499,108471,,,,
15453,15453,,FALSE,FALSE,,,,53291,,,15473,14405,52989,52989,1588,52770,108472,399,108472,,,,
15454,15454,,FALSE,FALSE,,,,53292,,,15474,14406,52990,52990,813,52771,108473,699,108473,,,,
15455,15455,,FALSE,FALSE,,,,53293,,,15475,14407,52991,52991,688,52772,108474,487,108474,,,,
15456,15456,,FALSE,FALSE,,,,53294,,,15476,14408,52992,52992,925,52773,108475,518,108475,,,,
15457,15457,,FALSE,FALSE,,,,53295,,,15477,14409,52993,52993,975,52774,108476,499,108476,,,,
15458,15458,,FALSE,FALSE,,,,53296,,,15478,14410,52994,52994,613,52775,108477,597,108477,,,,
15459,15459,,FALSE,FALSE,,,,53297,,,15479,14411,52995,52995,775,52776,108478,329,108478,,,,
15460,15460,,FALSE,FALSE,,,,53298,,,15480,14412,52996,52996,650,52777,108479,375,108479,,,,
15461,15461,,FALSE,FALSE,,,,53299,,,15481,14413,52997,52997,306,52778,108480,316,108480,,,,
15462,15462,,FALSE,FALSE,,,,53300,,,15482,14414,52998,52998,306,52779,108481,654,108481,,,,
15463,15463,,FALSE,FALSE,,,,53301,,,15483,14415,52999,52999,306,52780,108482,788,108482,,,,
15464,15464,,FALSE,FALSE,,,,53302,,,15484,14416,53000,53000,306,52781,108483,459,108483,,,,
15465,15465,,FALSE,FALSE,,,,53303,,,15485,14417,53001,53001,350,52782,108484,432,108484,,,,
15466,15466,,FALSE,FALSE,,,,53304,,,15486,14418,53002,53002,350,52783,108485,685,108485,,,,
15467,15467,,FALSE,FALSE,,,,53305,,,15487,14419,53003,53003,350,52784,108486,399,108486,,,,
15468,15468,,FALSE,FALSE,,,,53306,,,15488,14420,53004,53004,350,52785,108487,582,108487,,,,
15469,15469,,FALSE,FALSE,,,,53307,,,15489,14421,53005,53005,388,52786,108488,487,108488,,,,
15470,15470,,FALSE,FALSE,,,,53308,,,15490,14422,53006,53006,388,52787,108489,471,108489,,,,
15471,15471,,FALSE,FALSE,,,,53309,,,15491,14423,53007,53007,388,52788,108490,376,108490,,,,
15472,15472,,FALSE,FALSE,,,,53310,,,15492,14424,53008,53008,388,52789,108491,277,108491,,,,
15473,15473,,FALSE,FALSE,,,,53311,,,15493,14425,53009,53009,388,52790,108492,399,108492,,,,
15474,15474,,FALSE,FALSE,,,,53312,,,15494,14426,53010,53010,388,52791,108493,626,108493,,,,
15475,15475,,FALSE,FALSE,,,,53313,,,15495,14427,53011,53011,388,52792,108494,471,108494,,,,
15476,15476,,FALSE,FALSE,,,,53314,,,15496,14428,53012,53012,388,52793,108495,525,108495,,,,
15477,15477,,FALSE,FALSE,,,,53315,,,15497,14429,53013,53013,294,52794,108496,788,108496,,,,
15478,15478,,FALSE,FALSE,,,,53316,,,15498,14430,53014,53014,294,52795,108497,654,108497,,,,
15479,15479,,FALSE,FALSE,,,,53317,,,15499,14431,53015,53015,294,52796,108498,1523,108498,,,,
15480,15480,,FALSE,FALSE,,,,53318,,,15500,14432,53016,53016,294,52797,108499,499,108499,,,,
15481,15481,,FALSE,FALSE,,,,53319,,,15501,14433,53017,53017,294,52798,108500,563,108500,,,,
15482,15482,,FALSE,FALSE,,,,53320,,,15502,14434,53018,53018,294,52799,108501,540,108501,,,,
15483,15483,,FALSE,FALSE,,,,53321,,,15503,14435,53019,53019,294,52800,108502,311,108502,,,,
15484,15484,,FALSE,FALSE,,,,53322,,,15504,14436,53020,53020,294,52801,108503,399,108503,,,,
15485,15485,,FALSE,FALSE,,,,53323,,,15505,14437,53021,53021,388,52802,108504,446,108504,,,,
15486,15486,,FALSE,FALSE,,,,53324,,,15506,14438,53022,53022,388,52803,108505,442,108505,,,,
15487,15487,,FALSE,FALSE,,,,53325,,,15507,14439,53023,53023,388,52804,108506,597,108506,,,,
15488,15488,,FALSE,FALSE,,,,53326,,,15508,14440,53024,53024,388,52805,108507,399,108507,,,,
15489,15489,,FALSE,FALSE,,,,53327,,,15509,14441,53025,53025,388,52806,108508,495,108508,,,,
15490,15490,,FALSE,FALSE,,,,53328,,,15510,14442,53026,53026,388,52807,108509,832,108509,,,,
15491,15491,,FALSE,FALSE,,,,53329,,,15511,14443,53027,53027,388,52808,108510,916,108510,,,,
15492,15492,,FALSE,FALSE,,,,53330,,,15512,14444,53028,53028,388,52809,108511,368,108511,,,,
15493,15493,,FALSE,FALSE,,,,53331,,,15513,14445,53029,53029,425,52810,108512,471,108512,,,,
15494,15494,,FALSE,FALSE,,,,53332,,,15514,14446,53030,53030,425,52811,108513,759,108513,,,,
15495,15495,,FALSE,FALSE,,,,53333,,,15515,14447,53031,53031,425,52812,108514,499,108514,,,,
15496,15496,,FALSE,FALSE,,,,53334,,,15516,14448,53032,53032,425,52813,108515,471,108515,,,,
15497,15497,,FALSE,FALSE,,,,53335,,,15517,14449,53033,53033,425,52814,108516,316,108516,,,,
15498,15498,,FALSE,FALSE,,,,53336,,,15518,14450,53034,53034,425,52815,108517,759,108517,,,,
15499,15499,,FALSE,FALSE,,,,53337,,,15519,14451,53035,53035,425,52816,108518,788,108518,,,,
15500,15500,,FALSE,FALSE,,,,53338,,,15520,14452,53036,53036,425,52817,108519,1149,108519,,,,
15501,15501,,FALSE,FALSE,,,,53339,,,15521,14453,53037,53037,463,52818,108520,458,108520,,,,
15502,15502,,FALSE,FALSE,,,,53340,,,15522,14454,53038,53038,463,52819,108521,635,108521,,,,
15503,15503,,FALSE,FALSE,,,,53341,,,15523,14455,53039,53039,463,52820,108522,442,108522,,,,
15504,15504,,FALSE,FALSE,,,,53342,,,15524,14456,53040,53040,463,52821,108523,665,108523,,,,
15505,15505,,FALSE,FALSE,,,,53343,,,15525,14457,53041,53041,463,52822,108524,455,108524,,,,
15506,15506,,FALSE,FALSE,,,,53344,,,15526,14458,53042,53042,463,52823,108525,845,108525,,,,
15507,15507,,FALSE,FALSE,,,,53345,,,15527,14459,53043,53043,463,52824,108526,357,108526,,,,
15508,15508,,FALSE,FALSE,,,,53346,,,15528,14460,53044,53044,463,52825,108527,399,108527,,,,
15509,15509,,FALSE,FALSE,,,,53347,,,15529,14461,53045,53045,463,52826,108528,792,108528,,,,
15510,15510,,FALSE,FALSE,,,,53348,,,15530,14462,53046,53046,463,52827,108529,459,108529,,,,
15511,15511,,FALSE,FALSE,,,,53349,,,15531,14463,53047,53047,463,52828,108530,568,108530,,,,
15512,15512,,FALSE,FALSE,,,,53350,,,15532,14464,53048,53048,463,52829,108531,701,108531,,,,
15513,15513,,FALSE,FALSE,,,,53351,,,15533,14465,53049,53049,463,52830,108532,435,108532,,,,
15514,15514,,FALSE,FALSE,,,,53352,,,15534,14466,53050,53050,463,52831,108533,1149,108533,,,,
15515,15515,,FALSE,FALSE,,,,53353,,,15535,14467,53051,53051,463,52832,108534,690,108534,,,,
15516,15516,,FALSE,FALSE,,,,53354,,,15536,14468,53052,53052,463,52833,108535,399,108535,,,,
15517,15517,,FALSE,FALSE,,,,53355,,,15537,14469,53053,53053,538,52834,108536,563,108536,,,,
15518,15518,,FALSE,FALSE,,,,53356,,,15538,14470,53054,53054,538,52835,108537,399,108537,,,,
15519,15519,,FALSE,FALSE,,,,53357,,,15539,14471,53055,53055,538,52836,108538,659,108538,,,,
15520,15520,,FALSE,FALSE,,,,53358,,,15540,14472,53056,53056,538,52837,108539,399,108539,,,,
15521,15521,,FALSE,FALSE,,,,53359,,,15541,14473,53057,53057,525,52838,108540,387,108540,,,,
15522,15522,,FALSE,FALSE,,,,53360,,,15542,14474,53058,53058,525,52839,108541,1099,108541,,,,
15523,15523,,FALSE,FALSE,,,,53361,,,15543,14475,53059,53059,525,52840,108542,353,108542,,,,
15524,15524,,FALSE,FALSE,,,,53362,,,15544,14476,53060,53060,525,52841,108543,406,108543,,,,
15525,15525,,FALSE,FALSE,,,,53363,,,15545,14477,53061,53061,563,52842,108544,626,108544,,,,
15526,15526,,FALSE,FALSE,,,,53364,,,15546,14478,53062,53062,563,52843,108545,824,108545,,,,
15527,15527,,FALSE,FALSE,,,,53365,,,15547,14479,53063,53063,563,52844,108546,295,108546,,,,
15528,15528,,FALSE,FALSE,,,,53366,,,15548,14480,53064,53064,563,52845,108547,399,108547,,,,
15529,15529,,FALSE,FALSE,,,,53367,,,15549,14481,53065,53065,563,52846,108548,685,108548,,,,
15530,15530,,FALSE,FALSE,,,,53368,,,15550,14482,53066,53066,563,52847,108549,499,108549,,,,
15531,15531,,FALSE,FALSE,,,,53369,,,15551,14483,53067,53067,563,52848,108550,463,108550,,,,
15532,15532,,FALSE,FALSE,,,,53370,,,15552,14484,53068,53068,563,52849,108551,626,108551,,,,
15533,15533,,FALSE,FALSE,,,,53371,,,15553,14485,53069,53069,588,52850,108552,357,108552,,,,
15534,15534,,FALSE,FALSE,,,,53372,,,15554,14486,53070,53070,588,52851,108553,368,108553,,,,
15535,15535,,FALSE,FALSE,,,,53373,,,15555,14487,53071,53071,588,52852,108554,499,108554,,,,
15536,15536,,FALSE,FALSE,,,,53374,,,15556,14488,53072,53072,588,52853,108555,499,108555,,,,
15537,15537,,FALSE,FALSE,,,,53375,,,15557,14489,53073,53073,588,52854,108556,801,108556,,,,
15538,15538,,FALSE,FALSE,,,,53376,,,15558,14490,53074,53074,588,52855,108557,329,108557,,,,
15539,15539,,FALSE,FALSE,,,,53377,,,15559,14491,53075,53075,588,52856,108558,376,108558,,,,
15540,15540,,FALSE,FALSE,,,,53378,,,15560,14492,53076,53076,588,52857,108559,599,108559,,,,
15541,15541,,FALSE,FALSE,,,,53379,,,15561,14493,53077,53077,688,52858,108560,484,108560,,,,
15542,15542,,FALSE,FALSE,,,,53380,,,15562,14494,53078,53078,688,52859,108561,399,108561,,,,
15543,15543,,FALSE,FALSE,,,,53381,,,15563,14495,53079,53079,688,52860,108562,495,108562,,,,
15544,15544,,FALSE,FALSE,,,,53382,,,15564,14496,53080,53080,688,52861,108563,1033,108563,,,,
15545,15545,,FALSE,FALSE,,,,53383,,,15565,14497,53081,53081,900,52862,108564,999,108564,,,,
15546,15546,,FALSE,FALSE,,,,53384,,,15566,14498,53082,53082,900,52863,108565,626,108565,,,,
15547,15547,,FALSE,FALSE,,,,53385,,,15567,14499,53083,53083,900,52864,108566,376,108566,,,,
15548,15548,,FALSE,FALSE,,,,53386,,,15568,14500,53084,53084,900,52865,108567,684,108567,,,,
15549,15549,,FALSE,FALSE,,,,53387,,,15569,14501,53085,53085,825,52866,108568,939,108568,,,,
15550,15550,,FALSE,FALSE,,,,53388,,,15570,14502,53086,53086,825,52867,108569,788,108569,,,,
